;COD_BAIRRO;BAIRRO;MODO;PICO;P001;P002;P003;P004;P005;R001;S001;S002;S003;TMISA;TMISB;TMISM;TMIST;CMASA120;CMASA15;CMASA30;CMASA45;CMASA60;CMASA90;CMASB120;CMASB15;CMASB30;CMASB45;CMASB60;CMASB90;CMASM120;CMASM15;CMASM30;CMASM45;CMASM60;CMASM90;CMAST120;CMAST15;CMAST30;CMAST45;CMAST60;CMAST90
55;240810205007;Mãe Luíza;caminhada;1.0;6256.0;1768.0;3856.0;18.0;66.0;893.8399999999999;1.0;1.0;1.0;396.8168;187.2833;182.38330000000002;182.38330000000002;0.0;0.0;0.111;1.9109999999999998;4.221900000000001;0.0;0.0;0.053;0.18069999999999997;1.0214;2.0639;0.0;0.0;0.039;0.25599999999999995;1.6357;3.1938;0.0;0.0;0.033999999999999996;0.22579999999999997;1.4794;2.945099999999999;0.0
56;240810205018;Nova Descoberta;bicicleta;1.0;25980.0;14126.0;10358.0;35.0;224.0;1490.8380952380955;5.0;1.0;5.0;518.9499999999999;594.4164999999999;406.2663999999999;406.2663999999999;0.0;3.0663000000000014;21.777599999999996;44.0652;47.064400000000006;0.0;0.0;1.8196000000000008;14.095399999999994;30.861600000000017;35.988900000000015;0.0;0.0;3.163500000000001;19.58930000000001;39.495599999999996;43.991000000000035;0.0;0.0;2.9372000000000016;18.2125;37.1915;41.5136;0.0
57;240810205018;Nova Descoberta;caminhada;1.0;25980.0;14126.0;10358.0;35.0;224.0;1490.8380952380955;5.0;1.0;5.0;1170.2338000000002;1217.7667000000001;961.7497999999997;961.7497999999997;0.0;0.3996;1.7101;4.200100000000003;7.533200000000004;0.0;0.0;0.1166;0.8829000000000005;2.5003000000000006;5.0322000000000005;0.0;0.0;0.35739999999999983;1.6287000000000005;3.922700000000001;7.007499999999999;0.0;0.0;0.32109999999999983;1.5055999999999998;3.6427999999999985;6.574800000000006;0.0
58;240810205008;Tirol;bicicleta;1.0;1078.0;681.0;166.0;0.0;8.0;2715.5;1.0;0.0;1.0;16.2834;13.1167;7.2833000000000006;7.2833000000000006;0.0;0.8222;1.3333;1.6;1.6888;0.0;0.0;0.3937;0.7341;1.0;1.1915;0.0;0.0;0.6434;1.1008;1.3489;1.5039;0.0;0.0;0.5822;1.0137;1.2739;1.4247;0.0
59;240810205008;Tirol;caminhada;1.0;1078.0;681.0;166.0;0.0;8.0;2715.5;1.0;0.0;1.0;38.75;34.3167;10.6167;10.6167;0.0;0.0;0.33330000000000004;0.8444;1.1334;0.0;0.0;0.0;0.14889999999999998;0.4468;0.6382;0.0;0.0;0.031;0.2481;0.6977;0.9535;0.0;0.0;0.0274;0.2329;0.637;0.8835999999999999;0.0
60;240810205005;Petrópolis;bicicleta;1.0;9186.0;5758.0;2554.0;16.0;65.0;2519.3727272727274;21.0;6.0;21.0;30.716400000000004;32.9497;23.6663;23.033;0.0;5.2446;7.244599999999999;8.400400000000001;8.9776;0.0;0.0;2.3405;4.3406;5.404299999999999;6.393499999999999;0.0;0.0;3.9301;6.1006;7.2171;8.031099999999999;0.0;0.0;3.6233999999999997;5.671;6.8218;7.623399999999998;0.0
61;240810205005;Petrópolis;caminhada;1.0;9186.0;5758.0;2554.0;16.0;65.0;2519.3727272727274;21.0;6.0;21.0;47.6499;59.633199999999995;30.2833;28.8333;0.0;1.9778999999999998;4.622199999999999;5.355700000000001;5.9334;0.0;0.0;0.7554;1.7234999999999998;2.532;3.1807000000000003;0.0;0.0;1.3566;3.1084999999999994;4.139499999999999;4.7754;0.0;0.0;1.2398;2.8768000000000002;3.8082999999999987;4.4042;0.0
62;240810205006;Areia Preta;bicicleta;1.0;13062.0;5260.0;7001.0;53.0;94.0;2019.2363636363634;3.0;3.0;3.0;77.2833;51.4331;50.6831;50.6831;0.0;4.088800000000001;6.9556;8.755700000000001;9.6;0.0;0.0;1.8299999999999998;3.9149000000000003;5.383100000000001;6.606300000000001;0.0;0.0;3.0076000000000005;5.767600000000001;7.4496;8.472900000000001;0.0;0.0;2.7807000000000004;5.3222000000000005;6.986000000000001;8.033999999999999;0.0
63;240810205006;Areia Preta;caminhada;1.0;13062.0;5260.0;7001.0;53.0;94.0;2019.2363636363634;3.0;3.0;3.0;185.51670000000004;97.6831;97.6831;97.6831;0.0;0.2444;2.2888;4.8446;5.889000000000001;0.0;0.0;0.21249999999999997;1.0;2.1702999999999997;2.8297999999999996;0.0;0.0;0.3335;1.8215999999999999;3.5193999999999996;4.4805;0.0;0.0;0.3010999999999999;1.6574000000000002;3.2672000000000003;4.130099999999999;0.0
64;240810205020;Cidade Nova;bicicleta;1.0;21505.0;9929.0;11466.0;11.0;92.0;753.0166666666667;3.0;2.0;2.0;671.0834;259.4998;259.4998;259.4998;0.0;0.48879999999999996;3.7779000000000007;13.999800000000002;28.443599999999996;0.0;0.0;1.3624;6.776600000000003;14.60630000000001;21.659500000000012;0.0;0.0;1.1866;6.201299999999997;15.619899999999998;26.34819999999999;0.0;0.0;1.0882999999999998;6.0683;15.034399999999984;24.930899999999998;0.0
65;240810205020;Cidade Nova;caminhada;1.0;21505.0;9929.0;11466.0;11.0;92.0;753.0166666666667;3.0;2.0;2.0;499.5501;687.1335999999999;687.1335999999999;687.1335999999999;0.0;0.0888;0.2442;0.5555;1.1997;0.0;0.0;0.1592;0.5423999999999999;1.4793000000000003;2.9366;0.0;0.0;0.1168;0.40370000000000006;1.3184;2.6050000000000004;0.0;0.0;0.116;0.3895999999999999;1.2113999999999998;2.4098999999999986;0.0
66;240810205015;Cidade da Esperança;bicicleta;1.0;51569.0;22356.0;28413.0;29.0;495.0;818.571794871795;5.0;3.0;5.0;400.1829;223.29989999999998;205.23310000000004;205.23310000000004;0.0;1.7101;8.311300000000005;29.154900000000005;33.776;0.0;0.0;2.2979;11.212799999999996;22.276600000000006;25.77660000000001;0.0;0.0;2.295100000000001;11.170599999999999;27.131499999999996;31.494600000000023;0.0;0.0;2.2184;10.965900000000008;25.739500000000003;29.745899999999985;0.0
67;240810205015;Cidade da Esperança;caminhada;1.0;51569.0;22356.0;28413.0;29.0;495.0;818.571794871795;5.0;3.0;5.0;1045.7504;557.4501999999999;496.7668999999999;496.7668999999999;0.0;0.1998;0.8881;1.8214;2.7990999999999997;0.0;0.0;0.29739999999999994;1.2024000000000006;2.6062000000000007;4.2978999999999985;0.0;0.0;0.3108000000000001;1.2332;2.5585000000000004;4.139700000000001;0.0;0.0;0.2800999999999999;1.1496;2.4992000000000005;4.1499;0.0
68;240810205021;Felipe Camarão;bicicleta;1.0;30205.0;10915.0;19074.0;8.0;199.0;287.9692307692307;2.0;2.0;1.0;656.3163999999999;158.4334;226.83329999999995;158.4334;0.0;0.0;1.5329;8.599899999999998;22.332300000000004;0.0;0.0;1.1384000000000003;4.2338;10.393600000000001;16.553100000000004;0.0;0.0;0.5820999999999998;3.4652000000000003;10.689800000000002;20.4333;0.0;0.0;0.7733000000000001;3.485999999999999;10.397399999999996;19.342;0.0
69;240810205021;Felipe Camarão;caminhada;1.0;30205.0;10915.0;19074.0;8.0;199.0;287.9692307692307;2.0;2.0;1.0;439.4333;355.78310000000005;569.7498999999999;355.78310000000005;0.0;0.0;0.0;0.0222;0.1776;0.0;0.0;0.2123;0.7341000000000002;1.1916000000000004;1.8294999999999995;0.0;0.0;0.08560000000000001;0.3261;0.6132;1.1943000000000008;0.0;0.0;0.1363;0.4718999999999998;0.8075000000000002;1.4032999999999998;0.0
70;240810205022;Guarapes;bicicleta;1.0;6720.0;1971.0;4654.0;5.0;87.0;182.83076923076916;1.0;1.0;1.0;1329.5829999999999;497.7666;511.7999;497.7666;0.0;0.0;0.0444;1.8660999999999999;9.000200000000005;0.0;0.0;0.29729999999999995;2.404300000000001;5.745100000000002;11.5108;0.0;0.0;0.20230000000000004;1.6670999999999998;4.5348;11.3335;0.0;0.0;0.1909;1.6089999999999998;4.5135000000000005;11.075400000000002;0.0
71;240810205022;Guarapes;caminhada;1.0;6720.0;1971.0;4654.0;5.0;87.0;182.83076923076916;1.0;1.0;1.0;0.0;856.3501;898.7833;856.3501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0742;0.1378;0.3930999999999999;1.0744000000000005;0.0;0.0;0.0546;0.0858;0.27220000000000005;0.7682000000000001;0.0;0.0;0.047599999999999996;0.08839999999999999;0.2525;0.6907999999999999;0.0
