date,city,last_available_confirmed,Gini_Index_2010,access_to_water_and_basic_sanitatio_per_cent,MHDI_income,MHDI_education,aging_rate,extremely_poor_per_cent
2020-04-20,Monte Alegre,3,0.52,9.08,0.578,0.507,8.03,15.17
2020-04-20,Mossoró,105,0.52,4.16,0.6940000000000001,0.6629999999999999,6.33,3.72
2020-04-20,Natal,283,0.61,0.98,0.768,0.6940000000000001,7.02,2.92
2020-04-20,Nísia Floresta,1,0.53,8.47,0.601,0.518,6.21,14.57
2020-04-20,Parnamirim,70,0.55,0.73,0.75,0.726,4.67,2.68
2020-04-20,Passa E Fica,1,0.51,15.25,0.565,0.516,9.68,19.59
2020-04-20,Pau Dos Ferros,1,0.54,1.65,0.6659999999999999,0.584,8.49,6.13
2020-04-20,Poço Branco,1,0.56,21.7,0.562,0.47100000000000003,7.38,24.91
2020-04-20,Santa Cruz,3,0.52,9.9,0.597,0.564,8.27,15.6
2020-04-20,Santo Antônio,5,0.57,20.88,0.595,0.512,8.98,20.39
2020-04-20,São Gonçalo Do Amarante,33,0.44,5.01,0.619,0.564,5.28,6.05
2020-04-20,São José De Mipibu,4,0.55,15.34,0.599,0.508,7.23,17.32
2020-04-20,São Miguel,1,0.53,18.57,0.574,0.518,9.32,19.87
2020-04-20,São Miguel Do Gostoso,1,0.51,24.42,0.5579999999999999,0.46799999999999997,6.76,21.71
2020-04-20,São Pedro,1,0.52,37.17,0.574,0.449,10.25,18.48
2020-04-20,São Rafael,1,0.52,10.82,0.588,0.493,11.75,17.98
2020-04-20,Serra De São Bento,1,0.53,32.29,0.551,0.48200000000000004,9.89,26.18
2020-04-20,Taipu,1,0.45,32.17,0.544,0.435,7.65,16.2
2020-04-20,Tenente Ananias,2,0.46,12.6,0.57,0.46799999999999997,9.43,16.07
2020-04-20,Tibau,2,0.55,13.02,0.627,0.53,6.67,10.19
2020-04-20,Touros,1,0.52,20.05,0.562,0.466,6.84,21.48
2020-04-19,Acari,1,0.49,2.06,0.633,0.634,9.88,5.18
2020-04-19,Açu,19,0.53,10.49,0.6409999999999999,0.568,6.99,7.68
2020-04-19,Alto Do Rodrigues,1,0.47,3.79,0.647,0.585,6.32,7.74
2020-04-19,Apodi,5,0.55,10.18,0.611,0.5710000000000001,8.1,13.98
2020-04-19,Areia Branca,3,0.48,7.72,0.647,0.621,7.94,6.17
2020-04-19,Baía Formosa,1,0.47,2.47,0.59,0.534,6.12,11.09
2020-04-19,Barcelona,1,0.5,19.66,0.564,0.442,11.87,20.03
2020-04-19,Bento Fernandes,1,0.47,30.26,0.542,0.494,7.9,22.61
2020-04-19,Canguaretama,6,0.49,17.39,0.557,0.486,6.21,18.11
2020-04-19,Caraúbas,1,0.54,23.35,0.594,0.556,9.89,20.91
2020-04-19,Carnaubais,1,0.52,28.7,0.583,0.47600000000000003,7.64,16.41
2020-04-19,Ceará Mirim,7,0.51,9.69,0.599,0.505,6.96,12.12
2020-04-19,Cerro Corá,1,0.54,31.01,0.573,0.518,9.89,25.88
2020-04-19,Coronel João Pessoa,1,0.5,8.18,0.5489999999999999,0.47100000000000003,9.24,23.05
2020-04-19,Currais Novos,1,0.58,5.49,0.6729999999999999,0.617,9.59,7.7
2020-04-19,Encanto,4,0.47,23.8,0.589,0.536,9.83,13.74
2020-04-19,Extremoz,6,0.54,7.35,0.64,0.555,6.32,9.19
2020-04-19,Ielmo Marinho,1,0.51,42.52,0.521,0.418,7.37,26.37
2020-04-19,Ipanguaçu,2,0.48,8.4,0.568,0.518,6.5,15.18
2020-04-19,Jaçanã,1,0.48,46.91,0.5589999999999999,0.509,10.98,21.18
2020-04-19,Januário Cicco,1,0.53,31.19,0.511,0.48100000000000004,8.8,32.12
2020-04-19,Lagoa De Pedras,1,0.52,25.57,0.529,0.436,8.9,28.71
2020-04-19,Lajes Pintadas,1,0.45,32.8,0.5589999999999999,0.568,10.02,16.75
2020-04-19,Luís Gomes,1,0.55,16.39,0.545,0.531,9.2,26.91
2020-04-19,Macaíba,10,0.5,15.19,0.613,0.545,6.76,8.6
2020-04-19,Monte Alegre,3,0.52,9.08,0.578,0.507,8.03,15.17
2020-04-19,Mossoró,104,0.52,4.16,0.6940000000000001,0.6629999999999999,6.33,3.72
2020-04-19,Natal,279,0.61,0.98,0.768,0.6940000000000001,7.02,2.92
2020-04-19,Nísia Floresta,1,0.53,8.47,0.601,0.518,6.21,14.57
2020-04-19,Parnamirim,67,0.55,0.73,0.75,0.726,4.67,2.68
2020-04-19,Passa E Fica,1,0.51,15.25,0.565,0.516,9.68,19.59
2020-04-19,Pau Dos Ferros,1,0.54,1.65,0.6659999999999999,0.584,8.49,6.13
2020-04-19,Poço Branco,1,0.56,21.7,0.562,0.47100000000000003,7.38,24.91
2020-04-19,Santa Cruz,3,0.52,9.9,0.597,0.564,8.27,15.6
2020-04-19,Santo Antônio,5,0.57,20.88,0.595,0.512,8.98,20.39
2020-04-19,São Gonçalo Do Amarante,32,0.44,5.01,0.619,0.564,5.28,6.05
2020-04-19,São José De Mipibu,4,0.55,15.34,0.599,0.508,7.23,17.32
2020-04-19,São Miguel,1,0.53,18.57,0.574,0.518,9.32,19.87
2020-04-19,São Miguel Do Gostoso,1,0.51,24.42,0.5579999999999999,0.46799999999999997,6.76,21.71
2020-04-19,São Pedro,1,0.52,37.17,0.574,0.449,10.25,18.48
2020-04-19,São Rafael,1,0.52,10.82,0.588,0.493,11.75,17.98
2020-04-19,Serra De São Bento,1,0.53,32.29,0.551,0.48200000000000004,9.89,26.18
2020-04-19,Taipu,1,0.45,32.17,0.544,0.435,7.65,16.2
2020-04-19,Tenente Ananias,2,0.46,12.6,0.57,0.46799999999999997,9.43,16.07
2020-04-19,Tibau,2,0.55,13.02,0.627,0.53,6.67,10.19
2020-04-19,Touros,1,0.52,20.05,0.562,0.466,6.84,21.48
2020-04-18,Acari,1,0.49,2.06,0.633,0.634,9.88,5.18
2020-04-18,Açu,19,0.53,10.49,0.6409999999999999,0.568,6.99,7.68
2020-04-18,Alto Do Rodrigues,1,0.47,3.79,0.647,0.585,6.32,7.74
2020-04-18,Apodi,5,0.55,10.18,0.611,0.5710000000000001,8.1,13.98
2020-04-18,Areia Branca,3,0.48,7.72,0.647,0.621,7.94,6.17
2020-04-18,Baía Formosa,1,0.47,2.47,0.59,0.534,6.12,11.09
2020-04-18,Baraúna,1,0.42,20.92,0.562,0.446,5.52,12.08
2020-04-18,Barcelona,1,0.5,19.66,0.564,0.442,11.87,20.03
2020-04-18,Bento Fernandes,1,0.47,30.26,0.542,0.494,7.9,22.61
2020-04-18,Canguaretama,6,0.49,17.39,0.557,0.486,6.21,18.11
2020-04-18,Caraúbas,1,0.54,23.35,0.594,0.556,9.89,20.91
2020-04-18,Carnaubais,1,0.52,28.7,0.583,0.47600000000000003,7.64,16.41
2020-04-18,Ceará Mirim,7,0.51,9.69,0.599,0.505,6.96,12.12
2020-04-18,Cerro Corá,1,0.54,31.01,0.573,0.518,9.89,25.88
2020-04-18,Coronel João Pessoa,1,0.5,8.18,0.5489999999999999,0.47100000000000003,9.24,23.05
2020-04-18,Currais Novos,1,0.58,5.49,0.6729999999999999,0.617,9.59,7.7
2020-04-18,Encanto,2,0.47,23.8,0.589,0.536,9.83,13.74
2020-04-18,Extremoz,6,0.54,7.35,0.64,0.555,6.32,9.19
2020-04-18,Ipanguaçu,1,0.48,8.4,0.568,0.518,6.5,15.18
2020-04-18,Jaçanã,1,0.48,46.91,0.5589999999999999,0.509,10.98,21.18
2020-04-18,Januário Cicco,1,0.53,31.19,0.511,0.48100000000000004,8.8,32.12
2020-04-18,Lagoa De Pedras,1,0.52,25.57,0.529,0.436,8.9,28.71
2020-04-18,Luís Gomes,1,0.55,16.39,0.545,0.531,9.2,26.91
2020-04-18,Macaíba,10,0.5,15.19,0.613,0.545,6.76,8.6
2020-04-18,Monte Alegre,3,0.52,9.08,0.578,0.507,8.03,15.17
2020-04-18,Mossoró,94,0.52,4.16,0.6940000000000001,0.6629999999999999,6.33,3.72
2020-04-18,Natal,259,0.61,0.98,0.768,0.6940000000000001,7.02,2.92
2020-04-18,Nísia Floresta,1,0.53,8.47,0.601,0.518,6.21,14.57
2020-04-18,Parnamirim,66,0.55,0.73,0.75,0.726,4.67,2.68
2020-04-18,Passa E Fica,1,0.51,15.25,0.565,0.516,9.68,19.59
2020-04-18,Pau Dos Ferros,1,0.54,1.65,0.6659999999999999,0.584,8.49,6.13
2020-04-18,Poço Branco,1,0.56,21.7,0.562,0.47100000000000003,7.38,24.91
2020-04-18,Santa Cruz,3,0.52,9.9,0.597,0.564,8.27,15.6
2020-04-18,Santo Antônio,5,0.57,20.88,0.595,0.512,8.98,20.39
2020-04-18,São Gonçalo Do Amarante,33,0.44,5.01,0.619,0.564,5.28,6.05
2020-04-18,São José De Mipibu,4,0.55,15.34,0.599,0.508,7.23,17.32
2020-04-18,São Miguel,1,0.53,18.57,0.574,0.518,9.32,19.87
2020-04-18,São Miguel Do Gostoso,1,0.51,24.42,0.5579999999999999,0.46799999999999997,6.76,21.71
2020-04-18,São Pedro,1,0.52,37.17,0.574,0.449,10.25,18.48
2020-04-18,São Rafael,1,0.52,10.82,0.588,0.493,11.75,17.98
2020-04-18,Serra De São Bento,1,0.53,32.29,0.551,0.48200000000000004,9.89,26.18
2020-04-18,Taipu,1,0.45,32.17,0.544,0.435,7.65,16.2
2020-04-18,Tenente Ananias,2,0.46,12.6,0.57,0.46799999999999997,9.43,16.07
2020-04-18,Tibau,2,0.55,13.02,0.627,0.53,6.67,10.19
2020-04-18,Touros,1,0.52,20.05,0.562,0.466,6.84,21.48
2020-04-17,Acari,1,0.49,2.06,0.633,0.634,9.88,5.18
2020-04-17,Açu,18,0.53,10.49,0.6409999999999999,0.568,6.99,7.68
2020-04-17,Apodi,5,0.55,10.18,0.611,0.5710000000000001,8.1,13.98
2020-04-17,Areia Branca,3,0.48,7.72,0.647,0.621,7.94,6.17
2020-04-17,Baía Formosa,1,0.47,2.47,0.59,0.534,6.12,11.09
2020-04-17,Barcelona,1,0.5,19.66,0.564,0.442,11.87,20.03
2020-04-17,Canguaretama,5,0.49,17.39,0.557,0.486,6.21,18.11
2020-04-17,Caraúbas,1,0.54,23.35,0.594,0.556,9.89,20.91
2020-04-17,Carnaubais,1,0.52,28.7,0.583,0.47600000000000003,7.64,16.41
2020-04-17,Ceará Mirim,7,0.51,9.69,0.599,0.505,6.96,12.12
2020-04-17,Cerro Corá,1,0.54,31.01,0.573,0.518,9.89,25.88
2020-04-17,Coronel João Pessoa,1,0.5,8.18,0.5489999999999999,0.47100000000000003,9.24,23.05
2020-04-17,Currais Novos,1,0.58,5.49,0.6729999999999999,0.617,9.59,7.7
2020-04-17,Encanto,2,0.47,23.8,0.589,0.536,9.83,13.74
2020-04-17,Extremoz,5,0.54,7.35,0.64,0.555,6.32,9.19
2020-04-17,Ipanguaçu,1,0.48,8.4,0.568,0.518,6.5,15.18
2020-04-17,Jaçanã,1,0.48,46.91,0.5589999999999999,0.509,10.98,21.18
2020-04-17,Januário Cicco,1,0.53,31.19,0.511,0.48100000000000004,8.8,32.12
2020-04-17,Lagoa De Pedras,1,0.52,25.57,0.529,0.436,8.9,28.71
2020-04-17,Luís Gomes,1,0.55,16.39,0.545,0.531,9.2,26.91
2020-04-17,Macaíba,8,0.5,15.19,0.613,0.545,6.76,8.6
2020-04-17,Monte Alegre,2,0.52,9.08,0.578,0.507,8.03,15.17
2020-04-17,Mossoró,92,0.52,4.16,0.6940000000000001,0.6629999999999999,6.33,3.72
2020-04-17,Natal,236,0.61,0.98,0.768,0.6940000000000001,7.02,2.92
2020-04-17,Nísia Floresta,1,0.53,8.47,0.601,0.518,6.21,14.57
2020-04-17,Parnamirim,61,0.55,0.73,0.75,0.726,4.67,2.68
2020-04-17,Passa E Fica,1,0.51,15.25,0.565,0.516,9.68,19.59
2020-04-17,Pau Dos Ferros,1,0.54,1.65,0.6659999999999999,0.584,8.49,6.13
2020-04-17,Poço Branco,1,0.56,21.7,0.562,0.47100000000000003,7.38,24.91
2020-04-17,Santa Cruz,2,0.52,9.9,0.597,0.564,8.27,15.6
2020-04-17,Santo Antônio,4,0.57,20.88,0.595,0.512,8.98,20.39
2020-04-17,São Gonçalo Do Amarante,30,0.44,5.01,0.619,0.564,5.28,6.05
2020-04-17,São José De Mipibu,4,0.55,15.34,0.599,0.508,7.23,17.32
2020-04-17,São Miguel,1,0.53,18.57,0.574,0.518,9.32,19.87
2020-04-17,São Miguel Do Gostoso,1,0.51,24.42,0.5579999999999999,0.46799999999999997,6.76,21.71
2020-04-17,São Pedro,1,0.52,37.17,0.574,0.449,10.25,18.48
2020-04-17,Serra De São Bento,1,0.53,32.29,0.551,0.48200000000000004,9.89,26.18
2020-04-17,Taipu,1,0.45,32.17,0.544,0.435,7.65,16.2
2020-04-17,Tenente Ananias,2,0.46,12.6,0.57,0.46799999999999997,9.43,16.07
2020-04-17,Tibau,2,0.55,13.02,0.627,0.53,6.67,10.19
2020-04-17,Touros,1,0.52,20.05,0.562,0.466,6.84,21.48
2020-04-16,Acari,1,0.49,2.06,0.633,0.634,9.88,5.18
2020-04-16,Açu,16,0.53,10.49,0.6409999999999999,0.568,6.99,7.68
2020-04-16,Apodi,5,0.55,10.18,0.611,0.5710000000000001,8.1,13.98
2020-04-16,Areia Branca,3,0.48,7.72,0.647,0.621,7.94,6.17
2020-04-16,Baía Formosa,1,0.47,2.47,0.59,0.534,6.12,11.09
2020-04-16,Barcelona,1,0.5,19.66,0.564,0.442,11.87,20.03
2020-04-16,Canguaretama,5,0.49,17.39,0.557,0.486,6.21,18.11
2020-04-16,Caraúbas,1,0.54,23.35,0.594,0.556,9.89,20.91
2020-04-16,Carnaubais,1,0.52,28.7,0.583,0.47600000000000003,7.64,16.41
2020-04-16,Ceará Mirim,5,0.51,9.69,0.599,0.505,6.96,12.12
2020-04-16,Cerro Corá,1,0.54,31.01,0.573,0.518,9.89,25.88
2020-04-16,Coronel João Pessoa,1,0.5,8.18,0.5489999999999999,0.47100000000000003,9.24,23.05
2020-04-16,Currais Novos,1,0.58,5.49,0.6729999999999999,0.617,9.59,7.7
2020-04-16,Encanto,1,0.47,23.8,0.589,0.536,9.83,13.74
2020-04-16,Extremoz,5,0.54,7.35,0.64,0.555,6.32,9.19
2020-04-16,Ipanguaçu,1,0.48,8.4,0.568,0.518,6.5,15.18
2020-04-16,Januário Cicco,1,0.53,31.19,0.511,0.48100000000000004,8.8,32.12
2020-04-16,Lagoa De Pedras,1,0.52,25.57,0.529,0.436,8.9,28.71
2020-04-16,Luís Gomes,1,0.55,16.39,0.545,0.531,9.2,26.91
2020-04-16,Macaíba,6,0.5,15.19,0.613,0.545,6.76,8.6
2020-04-16,Monte Alegre,2,0.52,9.08,0.578,0.507,8.03,15.17
2020-04-16,Mossoró,89,0.52,4.16,0.6940000000000001,0.6629999999999999,6.33,3.72
2020-04-16,Natal,204,0.61,0.98,0.768,0.6940000000000001,7.02,2.92
2020-04-16,Nísia Floresta,1,0.53,8.47,0.601,0.518,6.21,14.57
2020-04-16,Parnamirim,57,0.55,0.73,0.75,0.726,4.67,2.68
2020-04-16,Passa E Fica,1,0.51,15.25,0.565,0.516,9.68,19.59
2020-04-16,Pau Dos Ferros,1,0.54,1.65,0.6659999999999999,0.584,8.49,6.13
2020-04-16,Santa Cruz,2,0.52,9.9,0.597,0.564,8.27,15.6
2020-04-16,Santo Antônio,4,0.57,20.88,0.595,0.512,8.98,20.39
2020-04-16,São Gonçalo Do Amarante,28,0.44,5.01,0.619,0.564,5.28,6.05
2020-04-16,São José De Mipibu,2,0.55,15.34,0.599,0.508,7.23,17.32
2020-04-16,São Miguel Do Gostoso,1,0.51,24.42,0.5579999999999999,0.46799999999999997,6.76,21.71
2020-04-16,São Pedro,1,0.52,37.17,0.574,0.449,10.25,18.48
2020-04-16,Serra De São Bento,1,0.53,32.29,0.551,0.48200000000000004,9.89,26.18
2020-04-16,Taipu,1,0.45,32.17,0.544,0.435,7.65,16.2
2020-04-16,Tenente Ananias,2,0.46,12.6,0.57,0.46799999999999997,9.43,16.07
2020-04-16,Tibau,2,0.55,13.02,0.627,0.53,6.67,10.19
2020-04-15,Acari,1,0.49,2.06,0.633,0.634,9.88,5.18
2020-04-15,Açu,13,0.53,10.49,0.6409999999999999,0.568,6.99,7.68
2020-04-15,Apodi,5,0.55,10.18,0.611,0.5710000000000001,8.1,13.98
2020-04-15,Areia Branca,2,0.48,7.72,0.647,0.621,7.94,6.17
2020-04-15,Baía Formosa,1,0.47,2.47,0.59,0.534,6.12,11.09
2020-04-15,Canguaretama,4,0.49,17.39,0.557,0.486,6.21,18.11
2020-04-15,Caraúbas,1,0.54,23.35,0.594,0.556,9.89,20.91
2020-04-15,Carnaubais,1,0.52,28.7,0.583,0.47600000000000003,7.64,16.41
2020-04-15,Ceará Mirim,5,0.51,9.69,0.599,0.505,6.96,12.12
2020-04-15,Cerro Corá,1,0.54,31.01,0.573,0.518,9.89,25.88
2020-04-15,Coronel João Pessoa,1,0.5,8.18,0.5489999999999999,0.47100000000000003,9.24,23.05
2020-04-15,Currais Novos,1,0.58,5.49,0.6729999999999999,0.617,9.59,7.7
2020-04-15,Encanto,1,0.47,23.8,0.589,0.536,9.83,13.74
2020-04-15,Extremoz,5,0.54,7.35,0.64,0.555,6.32,9.19
2020-04-15,Januário Cicco,1,0.53,31.19,0.511,0.48100000000000004,8.8,32.12
2020-04-15,Lagoa De Pedras,1,0.52,25.57,0.529,0.436,8.9,28.71
2020-04-15,Luís Gomes,1,0.55,16.39,0.545,0.531,9.2,26.91
2020-04-15,Macaíba,6,0.5,15.19,0.613,0.545,6.76,8.6
2020-04-15,Monte Alegre,2,0.52,9.08,0.578,0.507,8.03,15.17
2020-04-15,Mossoró,84,0.52,4.16,0.6940000000000001,0.6629999999999999,6.33,3.72
2020-04-15,Natal,172,0.61,0.98,0.768,0.6940000000000001,7.02,2.92
2020-04-15,Nísia Floresta,1,0.53,8.47,0.601,0.518,6.21,14.57
2020-04-15,Parnamirim,43,0.55,0.73,0.75,0.726,4.67,2.68
2020-04-15,Passa E Fica,1,0.51,15.25,0.565,0.516,9.68,19.59
2020-04-15,Pau Dos Ferros,1,0.54,1.65,0.6659999999999999,0.584,8.49,6.13
2020-04-15,Santa Cruz,1,0.52,9.9,0.597,0.564,8.27,15.6
2020-04-15,Santo Antônio,3,0.57,20.88,0.595,0.512,8.98,20.39
2020-04-15,São Gonçalo Do Amarante,26,0.44,5.01,0.619,0.564,5.28,6.05
2020-04-15,São José De Mipibu,2,0.55,15.34,0.599,0.508,7.23,17.32
2020-04-15,São Miguel Do Gostoso,1,0.51,24.42,0.5579999999999999,0.46799999999999997,6.76,21.71
2020-04-15,São Pedro,1,0.52,37.17,0.574,0.449,10.25,18.48
2020-04-15,Taipu,1,0.45,32.17,0.544,0.435,7.65,16.2
2020-04-15,Tenente Ananias,2,0.46,12.6,0.57,0.46799999999999997,9.43,16.07
2020-04-15,Tibau,2,0.55,13.02,0.627,0.53,6.67,10.19
2020-04-14,Acari,1,0.49,2.06,0.633,0.634,9.88,5.18
2020-04-14,Açu,13,0.53,10.49,0.6409999999999999,0.568,6.99,7.68
2020-04-14,Apodi,5,0.55,10.18,0.611,0.5710000000000001,8.1,13.98
2020-04-14,Areia Branca,2,0.48,7.72,0.647,0.621,7.94,6.17
2020-04-14,Baía Formosa,1,0.47,2.47,0.59,0.534,6.12,11.09
2020-04-14,Canguaretama,4,0.49,17.39,0.557,0.486,6.21,18.11
2020-04-14,Caraúbas,1,0.54,23.35,0.594,0.556,9.89,20.91
2020-04-14,Carnaubais,1,0.52,28.7,0.583,0.47600000000000003,7.64,16.41
2020-04-14,Ceará Mirim,5,0.51,9.69,0.599,0.505,6.96,12.12
2020-04-14,Cerro Corá,1,0.54,31.01,0.573,0.518,9.89,25.88
2020-04-14,Coronel João Pessoa,1,0.5,8.18,0.5489999999999999,0.47100000000000003,9.24,23.05
2020-04-14,Currais Novos,1,0.58,5.49,0.6729999999999999,0.617,9.59,7.7
2020-04-14,Encanto,1,0.47,23.8,0.589,0.536,9.83,13.74
2020-04-14,Extremoz,5,0.54,7.35,0.64,0.555,6.32,9.19
2020-04-14,Januário Cicco,1,0.53,31.19,0.511,0.48100000000000004,8.8,32.12
2020-04-14,Lagoa De Pedras,1,0.52,25.57,0.529,0.436,8.9,28.71
2020-04-14,Luís Gomes,1,0.55,16.39,0.545,0.531,9.2,26.91
2020-04-14,Macaíba,6,0.5,15.19,0.613,0.545,6.76,8.6
2020-04-14,Monte Alegre,2,0.52,9.08,0.578,0.507,8.03,15.17
2020-04-14,Mossoró,84,0.52,4.16,0.6940000000000001,0.6629999999999999,6.33,3.72
2020-04-14,Natal,171,0.61,0.98,0.768,0.6940000000000001,7.02,2.92
2020-04-14,Nísia Floresta,1,0.53,8.47,0.601,0.518,6.21,14.57
2020-04-14,Parnamirim,43,0.55,0.73,0.75,0.726,4.67,2.68
2020-04-14,Passa E Fica,1,0.51,15.25,0.565,0.516,9.68,19.59
2020-04-14,Pau Dos Ferros,1,0.54,1.65,0.6659999999999999,0.584,8.49,6.13
2020-04-14,Santa Cruz,1,0.52,9.9,0.597,0.564,8.27,15.6
2020-04-14,Santo Antônio,3,0.57,20.88,0.595,0.512,8.98,20.39
2020-04-14,São Gonçalo Do Amarante,26,0.44,5.01,0.619,0.564,5.28,6.05
2020-04-14,São José De Mipibu,2,0.55,15.34,0.599,0.508,7.23,17.32
2020-04-14,São Miguel Do Gostoso,1,0.51,24.42,0.5579999999999999,0.46799999999999997,6.76,21.71
2020-04-14,São Pedro,1,0.52,37.17,0.574,0.449,10.25,18.48
2020-04-14,Taipu,1,0.45,32.17,0.544,0.435,7.65,16.2
2020-04-14,Tenente Ananias,2,0.46,12.6,0.57,0.46799999999999997,9.43,16.07
2020-04-14,Tibau,2,0.55,13.02,0.627,0.53,6.67,10.19
2020-04-13,Acari,1,0.49,2.06,0.633,0.634,9.88,5.18
2020-04-13,Açu,11,0.53,10.49,0.6409999999999999,0.568,6.99,7.68
2020-04-13,Apodi,5,0.55,10.18,0.611,0.5710000000000001,8.1,13.98
2020-04-13,Areia Branca,2,0.48,7.72,0.647,0.621,7.94,6.17
2020-04-13,Baía Formosa,1,0.47,2.47,0.59,0.534,6.12,11.09
2020-04-13,Canguaretama,3,0.49,17.39,0.557,0.486,6.21,18.11
2020-04-13,Caraúbas,1,0.54,23.35,0.594,0.556,9.89,20.91
2020-04-13,Carnaubais,1,0.52,28.7,0.583,0.47600000000000003,7.64,16.41
2020-04-13,Ceará Mirim,5,0.51,9.69,0.599,0.505,6.96,12.12
2020-04-13,Cerro Corá,1,0.54,31.01,0.573,0.518,9.89,25.88
2020-04-13,Currais Novos,1,0.58,5.49,0.6729999999999999,0.617,9.59,7.7
2020-04-13,Encanto,1,0.47,23.8,0.589,0.536,9.83,13.74
2020-04-13,Extremoz,5,0.54,7.35,0.64,0.555,6.32,9.19
2020-04-13,Januário Cicco,1,0.53,31.19,0.511,0.48100000000000004,8.8,32.12
2020-04-13,Lagoa De Pedras,1,0.52,25.57,0.529,0.436,8.9,28.71
2020-04-13,Luís Gomes,1,0.55,16.39,0.545,0.531,9.2,26.91
2020-04-13,Macaíba,7,0.5,15.19,0.613,0.545,6.76,8.6
2020-04-13,Monte Alegre,1,0.52,9.08,0.578,0.507,8.03,15.17
2020-04-13,Mossoró,79,0.52,4.16,0.6940000000000001,0.6629999999999999,6.33,3.72
2020-04-13,Natal,159,0.61,0.98,0.768,0.6940000000000001,7.02,2.92
2020-04-13,Nísia Floresta,1,0.53,8.47,0.601,0.518,6.21,14.57
2020-04-13,Parnamirim,41,0.55,0.73,0.75,0.726,4.67,2.68
2020-04-13,Passa E Fica,1,0.51,15.25,0.565,0.516,9.68,19.59
2020-04-13,Pau Dos Ferros,1,0.54,1.65,0.6659999999999999,0.584,8.49,6.13
2020-04-13,Santa Cruz,1,0.52,9.9,0.597,0.564,8.27,15.6
2020-04-13,Santo Antônio,3,0.57,20.88,0.595,0.512,8.98,20.39
2020-04-13,São Gonçalo Do Amarante,24,0.44,5.01,0.619,0.564,5.28,6.05
2020-04-13,São José De Mipibu,2,0.55,15.34,0.599,0.508,7.23,17.32
2020-04-13,São Pedro,1,0.52,37.17,0.574,0.449,10.25,18.48
2020-04-13,Taipu,1,0.45,32.17,0.544,0.435,7.65,16.2
2020-04-13,Tenente Ananias,2,0.46,12.6,0.57,0.46799999999999997,9.43,16.07
2020-04-13,Tibau,2,0.55,13.02,0.627,0.53,6.67,10.19
2020-04-12,Açu,10,0.53,10.49,0.6409999999999999,0.568,6.99,7.68
2020-04-12,Apodi,4,0.55,10.18,0.611,0.5710000000000001,8.1,13.98
2020-04-12,Areia Branca,1,0.48,7.72,0.647,0.621,7.94,6.17
2020-04-12,Baía Formosa,1,0.47,2.47,0.59,0.534,6.12,11.09
2020-04-12,Canguaretama,3,0.49,17.39,0.557,0.486,6.21,18.11
2020-04-12,Caraúbas,1,0.54,23.35,0.594,0.556,9.89,20.91
2020-04-12,Carnaubais,1,0.52,28.7,0.583,0.47600000000000003,7.64,16.41
2020-04-12,Ceará Mirim,3,0.51,9.69,0.599,0.505,6.96,12.12
2020-04-12,Cerro Corá,1,0.54,31.01,0.573,0.518,9.89,25.88
2020-04-12,Encanto,1,0.47,23.8,0.589,0.536,9.83,13.74
2020-04-12,Extremoz,6,0.54,7.35,0.64,0.555,6.32,9.19
2020-04-12,Januário Cicco,1,0.53,31.19,0.511,0.48100000000000004,8.8,32.12
2020-04-12,Lagoa De Pedras,1,0.52,25.57,0.529,0.436,8.9,28.71
2020-04-12,Luís Gomes,1,0.55,16.39,0.545,0.531,9.2,26.91
2020-04-12,Macaíba,4,0.5,15.19,0.613,0.545,6.76,8.6
2020-04-12,Monte Alegre,1,0.52,9.08,0.578,0.507,8.03,15.17
2020-04-12,Mossoró,77,0.52,4.16,0.6940000000000001,0.6629999999999999,6.33,3.72
2020-04-12,Natal,145,0.61,0.98,0.768,0.6940000000000001,7.02,2.92
2020-04-12,Parnamirim,39,0.55,0.73,0.75,0.726,4.67,2.68
2020-04-12,Passa E Fica,1,0.51,15.25,0.565,0.516,9.68,19.59
2020-04-12,Santa Cruz,1,0.52,9.9,0.597,0.564,8.27,15.6
2020-04-12,Santo Antônio,2,0.57,20.88,0.595,0.512,8.98,20.39
2020-04-12,São Gonçalo Do Amarante,22,0.44,5.01,0.619,0.564,5.28,6.05
2020-04-12,São Pedro,1,0.52,37.17,0.574,0.449,10.25,18.48
2020-04-12,Taipu,1,0.45,32.17,0.544,0.435,7.65,16.2
2020-04-12,Tenente Ananias,2,0.46,12.6,0.57,0.46799999999999997,9.43,16.07
2020-04-12,Tibau,2,0.55,13.02,0.627,0.53,6.67,10.19
2020-04-11,Açu,8,0.53,10.49,0.6409999999999999,0.568,6.99,7.68
2020-04-11,Apodi,3,0.55,10.18,0.611,0.5710000000000001,8.1,13.98
2020-04-11,Areia Branca,1,0.48,7.72,0.647,0.621,7.94,6.17
2020-04-11,Baía Formosa,1,0.47,2.47,0.59,0.534,6.12,11.09
2020-04-11,Caraúbas,1,0.54,23.35,0.594,0.556,9.89,20.91
2020-04-11,Carnaubais,1,0.52,28.7,0.583,0.47600000000000003,7.64,16.41
2020-04-11,Ceará Mirim,3,0.51,9.69,0.599,0.505,6.96,12.12
2020-04-11,Encanto,1,0.47,23.8,0.589,0.536,9.83,13.74
2020-04-11,Extremoz,5,0.54,7.35,0.64,0.555,6.32,9.19
2020-04-11,Luís Gomes,1,0.55,16.39,0.545,0.531,9.2,26.91
2020-04-11,Macaíba,2,0.5,15.19,0.613,0.545,6.76,8.6
