epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
18,2020-04-28,1,RN,São Paulo do Potengi,2412609,city,1,5.68861,1,0,0,0.0,17579,False,False
18,2020-04-28,24,RN,São Pedro,2412708,city,1,16.74761,0,0,0,0.0,5971,False,False
18,2020-04-28,11,RN,São Rafael,2412807,city,5,60.96074,2,1,0,0.2,8202,False,False
18,2020-04-28,13,RN,Serra de São Bento,2413300,city,1,17.35509,0,0,0,0.0,5762,False,False
18,2020-04-28,1,RN,Serra do Mel,2413359,city,1,8.37661,1,0,0,0.0,11938,False,False
18,2020-04-28,7,RN,Serra Negra do Norte,2413409,city,1,12.3793,0,0,0,0.0,8078,False,False
18,2020-04-28,24,RN,Taipu,2413904,city,1,8.14399,0,1,0,1.0,12279,False,False
18,2020-04-28,24,RN,Tenente Ananias,2414100,city,3,27.81383,1,2,0,0.6667,10786,False,False
18,2020-04-28,32,RN,Tibau,2411056,city,2,48.70921,0,0,0,0.0,4106,False,False
18,2020-04-28,12,RN,Touros,2414407,city,1,3.00418,0,1,0,1.0,33287,False,False
18,2020-04-28,48,RN,,24,state,1086,30.96794,229,54,6,0.0497,3506853,False,False
18,2020-04-27,15,RN,Acari,2400109,city,1,8.97989,0,0,0,0.0,11136,False,False
18,2020-04-27,31,RN,Açu,2400208,city,31,53.43261,2,2,0,0.0645,58017,False,False
18,2020-04-27,7,RN,Alexandria,2400505,city,1,7.3654,0,1,0,1.0,13577,False,False
18,2020-04-27,10,RN,Alto do Rodrigues,2400703,city,2,13.76557,1,0,0,0.0,14529,False,False
18,2020-04-27,29,RN,Apodi,2401008,city,11,30.68768,0,1,0,0.0909,35845,False,False
18,2020-04-27,23,RN,Areia Branca,2401107,city,5,18.00245,0,0,0,0.0,27774,False,False
18,2020-04-27,3,RN,Arês,2401206,city,1,6.99007,0,0,0,0.0,14306,False,False
18,2020-04-27,25,RN,Baía Formosa,2401404,city,1,10.78632,0,0,0,0.0,9271,False,False
18,2020-04-27,10,RN,Baraúna,2401453,city,1,3.52435,0,0,0,0.0,28374,False,False
18,2020-04-27,12,RN,Barcelona,2401503,city,1,25.01251,0,0,0,0.0,3998,False,False
18,2020-04-27,10,RN,Bento Fernandes,2401602,city,2,36.38348,0,0,0,0.0,5497,False,False
18,2020-04-27,31,RN,Caicó,2402006,city,1,1.47163,0,0,0,0.0,67952,False,False
18,2020-04-27,6,RN,Campo Redondo,2402105,city,1,8.91504,0,0,0,0.0,11217,False,False
18,2020-04-27,16,RN,Canguaretama,2402204,city,11,32.09243,0,3,0,0.2727,34276,False,False
18,2020-04-27,25,RN,Caraúbas,2402303,city,1,4.87972,0,0,0,0.0,20493,False,False
18,2020-04-27,6,RN,Carnaúba dos Dantas,2402402,city,1,12.22494,0,1,0,1.0,8180,False,False
18,2020-04-27,29,RN,Carnaubais,2402501,city,1,9.29454,0,0,0,0.0,10759,False,False
18,2020-04-27,27,RN,Ceará Mirim,2402600,city,11,14.9666,1,2,1,0.1818,73497,False,False
18,2020-04-27,16,RN,Cerro Corá,2402709,city,1,8.94534,0,1,0,1.0,11179,False,False
18,2020-04-27,14,RN,Coronel João Pessoa,2402907,city,1,20.35831,0,0,0,0.0,4912,False,False
18,2020-04-27,15,RN,Currais Novos,2403103,city,2,4.46568,0,0,0,0.0,44786,False,False
18,2020-04-27,17,RN,Encanto,2403301,city,4,70.94714,0,1,0,0.25,5638,False,False
18,2020-04-27,25,RN,Extremoz,2403608,city,11,38.48441,1,0,0,0.0,28583,False,False
18,2020-04-27,6,RN,Fernando Pedroza,2403756,city,1,32.74394,0,0,0,0.0,3054,False,False
18,2020-04-27,3,RN,Guamaré,2404507,city,1,6.3861,0,0,0,0.0,15659,False,False
18,2020-04-27,9,RN,Ielmo Marinho,2404606,city,1,7.26427,0,0,0,0.0,13766,False,False
18,2020-04-27,31,RN,Importados/Indefinidos,,city,9,,1,1,0,0.1111,,False,False
18,2020-04-27,12,RN,Ipanguaçu,2404705,city,4,25.82144,0,1,0,0.25,15491,False,False
18,2020-04-27,1,RN,Itajá,2404853,city,1,13.24854,1,0,0,0.0,7548,False,False
18,2020-04-27,11,RN,Jaçanã,2405009,city,3,32.84791,1,0,0,0.0,9133,False,False
18,2020-04-27,16,RN,Januário Cicco,2405306,city,0,,0,0,0,0.0,10181,False,False
18,2020-04-27,5,RN,João Câmara,2405801,city,2,5.72164,1,0,0,0.0,34955,False,False
18,2020-04-27,16,RN,Lagoa de Pedras,2406304,city,1,13.25557,0,1,0,1.0,7544,False,False
18,2020-04-27,9,RN,Lajes Pintadas,2406809,city,2,42.02564,0,0,0,0.0,4759,False,False
18,2020-04-27,29,RN,Luís Gomes,2407005,city,1,9.88533,0,0,0,0.0,10116,False,False
18,2020-04-27,31,RN,Macaíba,2407104,city,16,19.80394,1,1,0,0.0625,80792,False,False
18,2020-04-27,4,RN,Montanhas,2407708,city,1,8.8881,0,0,0,0.0,11251,False,False
18,2020-04-27,31,RN,Monte Alegre,2407807,city,4,17.81658,0,0,0,0.0,22451,False,False
18,2020-04-27,38,RN,Mossoró,2408003,city,117,39.34387,5,11,1,0.094,297378,False,False
18,2020-04-27,47,RN,Natal,2408102,city,402,45.46884,6,11,1,0.0274,884122,False,False
18,2020-04-27,15,RN,Nísia Floresta,2408201,city,5,18.11463,0,1,0,0.2,27602,False,False
18,2020-04-27,3,RN,Ouro Branco,2408508,city,1,20.78138,0,0,0,0.0,4812,False,False
18,2020-04-27,39,RN,Parnamirim,2403251,city,97,37.09809,3,1,0,0.0103,261469,False,False
18,2020-04-27,31,RN,Passa e Fica,2409100,city,1,7.53182,0,0,0,0.0,13277,False,False
18,2020-04-27,15,RN,Pau dos Ferros,2409407,city,3,9.87037,0,0,0,0.0,30394,False,False
18,2020-04-27,11,RN,Poço Branco,2410108,city,1,6.48803,0,0,0,0.0,15413,False,False
18,2020-04-27,17,RN,Santa Cruz,2411205,city,8,20.16434,0,0,0,0.0,39674,False,False
18,2020-04-27,1,RN,Santa Maria,2409332,city,1,18.01477,1,0,0,0.0,5551,False,False
18,2020-04-27,25,RN,Santo Antônio,2411502,city,6,24.85913,0,0,0,0.0,24136,False,False
18,2020-04-27,31,RN,São Gonçalo do Amarante,2412005,city,42,41.01562,0,2,0,0.0476,102400,False,False
18,2020-04-27,31,RN,São José de Mipibu,2412203,city,8,18.22365,0,1,0,0.125,43899,False,False
18,2020-04-27,11,RN,São Miguel,2412500,city,2,8.50376,0,0,0,0.0,23519,False,False
18,2020-04-27,14,RN,São Miguel do Gostoso,2412559,city,1,9.72573,0,0,0,0.0,10282,False,False
18,2020-04-27,23,RN,São Pedro,2412708,city,1,16.74761,0,0,0,0.0,5971,False,False
18,2020-04-27,10,RN,São Rafael,2412807,city,3,36.57644,0,1,0,0.3333,8202,False,False
18,2020-04-27,12,RN,Serra de São Bento,2413300,city,1,17.35509,0,0,0,0.0,5762,False,False
18,2020-04-27,6,RN,Serra Negra do Norte,2413409,city,1,12.3793,0,0,0,0.0,8078,False,False
18,2020-04-27,23,RN,Taipu,2413904,city,1,8.14399,0,1,0,1.0,12279,False,False
18,2020-04-27,23,RN,Tenente Ananias,2414100,city,2,18.54256,0,2,0,1.0,10786,False,False
18,2020-04-27,31,RN,Tibau,2411056,city,2,48.70921,0,0,0,0.0,4106,False,False
18,2020-04-27,11,RN,Touros,2414407,city,1,3.00418,0,1,0,1.0,33287,False,False
18,2020-04-27,47,RN,,24,state,857,24.43786,25,48,3,0.056,3506853,False,False
18,2020-04-26,14,RN,Acari,2400109,city,1,8.97989,0,0,0,0.0,11136,False,False
18,2020-04-26,30,RN,Açu,2400208,city,29,49.98535,0,2,0,0.069,58017,False,False
18,2020-04-26,6,RN,Alexandria,2400505,city,1,7.3654,0,1,0,1.0,13577,False,False
18,2020-04-26,9,RN,Alto do Rodrigues,2400703,city,1,6.88279,0,0,0,0.0,14529,False,False
18,2020-04-26,28,RN,Apodi,2401008,city,11,30.68768,3,1,0,0.0909,35845,False,False
18,2020-04-26,22,RN,Areia Branca,2401107,city,5,18.00245,0,0,0,0.0,27774,False,False
18,2020-04-26,2,RN,Arês,2401206,city,1,6.99007,0,0,0,0.0,14306,False,False
18,2020-04-26,24,RN,Baía Formosa,2401404,city,1,10.78632,0,0,0,0.0,9271,False,False
18,2020-04-26,9,RN,Baraúna,2401453,city,1,3.52435,0,0,0,0.0,28374,False,False
18,2020-04-26,11,RN,Barcelona,2401503,city,1,25.01251,0,0,0,0.0,3998,False,False
18,2020-04-26,9,RN,Bento Fernandes,2401602,city,2,36.38348,0,0,0,0.0,5497,False,False
18,2020-04-26,30,RN,Caicó,2402006,city,1,1.47163,0,0,0,0.0,67952,False,False
18,2020-04-26,5,RN,Campo Redondo,2402105,city,1,8.91504,0,0,0,0.0,11217,False,False
18,2020-04-26,15,RN,Canguaretama,2402204,city,11,32.09243,0,3,0,0.2727,34276,False,False
18,2020-04-26,24,RN,Caraúbas,2402303,city,1,4.87972,0,0,0,0.0,20493,False,False
18,2020-04-26,5,RN,Carnaúba dos Dantas,2402402,city,1,12.22494,0,1,0,1.0,8180,False,False
18,2020-04-26,28,RN,Carnaubais,2402501,city,1,9.29454,0,0,0,0.0,10759,False,False
18,2020-04-26,26,RN,Ceará Mirim,2402600,city,10,13.606,0,1,0,0.1,73497,False,False
18,2020-04-26,15,RN,Cerro Corá,2402709,city,1,8.94534,0,1,0,1.0,11179,False,False
18,2020-04-26,13,RN,Coronel João Pessoa,2402907,city,1,20.35831,0,0,0,0.0,4912,False,False
18,2020-04-26,14,RN,Currais Novos,2403103,city,2,4.46568,0,0,0,0.0,44786,False,False
18,2020-04-26,16,RN,Encanto,2403301,city,4,70.94714,0,1,0,0.25,5638,False,False
18,2020-04-26,24,RN,Extremoz,2403608,city,10,34.98583,1,0,0,0.0,28583,False,False
18,2020-04-26,5,RN,Fernando Pedroza,2403756,city,1,32.74394,0,0,0,0.0,3054,False,False
18,2020-04-26,2,RN,Guamaré,2404507,city,1,6.3861,0,0,0,0.0,15659,False,False
18,2020-04-26,8,RN,Ielmo Marinho,2404606,city,1,7.26427,0,0,0,0.0,13766,False,False
18,2020-04-26,30,RN,Importados/Indefinidos,,city,8,,0,1,0,0.125,,False,False
18,2020-04-26,11,RN,Ipanguaçu,2404705,city,4,25.82144,0,1,0,0.25,15491,False,False
18,2020-04-26,10,RN,Jaçanã,2405009,city,2,21.89861,0,0,0,0.0,9133,False,False
18,2020-04-26,15,RN,Januário Cicco,2405306,city,0,,0,0,0,0.0,10181,False,False
18,2020-04-26,4,RN,João Câmara,2405801,city,1,2.86082,0,0,0,0.0,34955,False,False
18,2020-04-26,15,RN,Lagoa de Pedras,2406304,city,1,13.25557,0,1,0,1.0,7544,False,False
18,2020-04-26,8,RN,Lajes Pintadas,2406809,city,2,42.02564,0,0,0,0.0,4759,False,False
18,2020-04-26,28,RN,Luís Gomes,2407005,city,1,9.88533,0,0,0,0.0,10116,False,False
18,2020-04-26,30,RN,Macaíba,2407104,city,15,18.56619,0,1,0,0.0667,80792,False,False
18,2020-04-26,3,RN,Montanhas,2407708,city,1,8.8881,0,0,0,0.0,11251,False,False
18,2020-04-26,30,RN,Monte Alegre,2407807,city,4,17.81658,0,0,0,0.0,22451,False,False
18,2020-04-26,37,RN,Mossoró,2408003,city,112,37.6625,0,10,0,0.0893,297378,False,False
18,2020-04-26,46,RN,Natal,2408102,city,396,44.7902,-1,10,1,0.0253,884122,False,False
18,2020-04-26,14,RN,Nísia Floresta,2408201,city,5,18.11463,0,1,0,0.2,27602,False,False
18,2020-04-26,2,RN,Ouro Branco,2408508,city,1,20.78138,0,0,0,0.0,4812,False,False
18,2020-04-26,38,RN,Parnamirim,2403251,city,94,35.95072,0,1,0,0.0106,261469,False,False
18,2020-04-26,30,RN,Passa e Fica,2409100,city,1,7.53182,0,0,0,0.0,13277,False,False
18,2020-04-26,14,RN,Pau dos Ferros,2409407,city,3,9.87037,0,0,0,0.0,30394,False,False
18,2020-04-26,10,RN,Poço Branco,2410108,city,1,6.48803,0,0,0,0.0,15413,False,False
18,2020-04-26,16,RN,Santa Cruz,2411205,city,8,20.16434,4,0,0,0.0,39674,False,False
18,2020-04-26,24,RN,Santo Antônio,2411502,city,6,24.85913,0,0,0,0.0,24136,False,False
18,2020-04-26,30,RN,São Gonçalo do Amarante,2412005,city,42,41.01562,0,2,0,0.0476,102400,False,False
18,2020-04-26,30,RN,São José de Mipibu,2412203,city,8,18.22365,0,1,0,0.125,43899,False,False
18,2020-04-26,10,RN,São Miguel,2412500,city,2,8.50376,0,0,0,0.0,23519,False,False
18,2020-04-26,13,RN,São Miguel do Gostoso,2412559,city,1,9.72573,0,0,0,0.0,10282,False,False
18,2020-04-26,22,RN,São Pedro,2412708,city,1,16.74761,0,0,0,0.0,5971,False,False
18,2020-04-26,9,RN,São Rafael,2412807,city,3,36.57644,0,1,0,0.3333,8202,False,False
18,2020-04-26,11,RN,Serra de São Bento,2413300,city,1,17.35509,0,0,0,0.0,5762,False,False
18,2020-04-26,5,RN,Serra Negra do Norte,2413409,city,1,12.3793,0,0,0,0.0,8078,False,False
18,2020-04-26,22,RN,Taipu,2413904,city,1,8.14399,0,1,0,1.0,12279,False,False
18,2020-04-26,22,RN,Tenente Ananias,2414100,city,2,18.54256,0,2,0,1.0,10786,False,False
18,2020-04-26,30,RN,Tibau,2411056,city,2,48.70921,0,0,0,0.0,4106,False,False
18,2020-04-26,10,RN,Touros,2414407,city,1,3.00418,0,1,0,1.0,33287,False,False
18,2020-04-26,46,RN,,24,state,832,23.72498,7,45,1,0.0541,3506853,False,False
17,2020-04-25,13,RN,Acari,2400109,city,1,8.97989,0,0,0,0.0,11136,False,False
17,2020-04-25,29,RN,Açu,2400208,city,29,49.98535,0,2,1,0.069,58017,False,False
17,2020-04-25,5,RN,Alexandria,2400505,city,1,7.3654,0,1,0,1.0,13577,False,False
17,2020-04-25,8,RN,Alto do Rodrigues,2400703,city,1,6.88279,0,0,0,0.0,14529,False,False
17,2020-04-25,27,RN,Apodi,2401008,city,8,22.31831,1,1,0,0.125,35845,False,False
17,2020-04-25,21,RN,Areia Branca,2401107,city,5,18.00245,1,0,0,0.0,27774,False,False
17,2020-04-25,1,RN,Arês,2401206,city,1,6.99007,1,0,0,0.0,14306,False,False
17,2020-04-25,23,RN,Baía Formosa,2401404,city,1,10.78632,0,0,0,0.0,9271,False,False
17,2020-04-25,8,RN,Baraúna,2401453,city,1,3.52435,1,0,0,0.0,28374,False,False
17,2020-04-25,10,RN,Barcelona,2401503,city,1,25.01251,0,0,0,0.0,3998,False,False
17,2020-04-25,8,RN,Bento Fernandes,2401602,city,2,36.38348,0,0,0,0.0,5497,False,False
17,2020-04-25,29,RN,Caicó,2402006,city,1,1.47163,0,0,0,0.0,67952,False,False
17,2020-04-25,4,RN,Campo Redondo,2402105,city,1,8.91504,0,0,0,0.0,11217,False,False
17,2020-04-25,14,RN,Canguaretama,2402204,city,11,32.09243,0,3,0,0.2727,34276,False,False
17,2020-04-25,23,RN,Caraúbas,2402303,city,1,4.87972,0,0,0,0.0,20493,False,False
17,2020-04-25,4,RN,Carnaúba dos Dantas,2402402,city,1,12.22494,0,1,0,1.0,8180,False,False
17,2020-04-25,27,RN,Carnaubais,2402501,city,1,9.29454,0,0,0,0.0,10759,False,False
17,2020-04-25,25,RN,Ceará Mirim,2402600,city,10,13.606,0,1,0,0.1,73497,False,False
17,2020-04-25,14,RN,Cerro Corá,2402709,city,1,8.94534,0,1,0,1.0,11179,False,False
17,2020-04-25,12,RN,Coronel João Pessoa,2402907,city,1,20.35831,0,0,0,0.0,4912,False,False
17,2020-04-25,13,RN,Currais Novos,2403103,city,2,4.46568,0,0,0,0.0,44786,False,False
17,2020-04-25,15,RN,Encanto,2403301,city,4,70.94714,0,1,0,0.25,5638,False,False
17,2020-04-25,23,RN,Extremoz,2403608,city,9,31.48725,0,0,0,0.0,28583,False,False
17,2020-04-25,4,RN,Fernando Pedroza,2403756,city,1,32.74394,0,0,0,0.0,3054,False,False
17,2020-04-25,1,RN,Guamaré,2404507,city,1,6.3861,1,0,0,0.0,15659,False,False
17,2020-04-25,7,RN,Ielmo Marinho,2404606,city,1,7.26427,0,0,0,0.0,13766,False,False
17,2020-04-25,29,RN,Importados/Indefinidos,,city,8,,0,1,0,0.125,,False,False
17,2020-04-25,10,RN,Ipanguaçu,2404705,city,4,25.82144,0,1,0,0.25,15491,False,False
17,2020-04-25,9,RN,Jaçanã,2405009,city,2,21.89861,0,0,0,0.0,9133,False,False
17,2020-04-25,14,RN,Januário Cicco,2405306,city,0,,0,0,0,0.0,10181,False,False
17,2020-04-25,3,RN,João Câmara,2405801,city,1,2.86082,0,0,0,0.0,34955,False,False
17,2020-04-25,14,RN,Lagoa de Pedras,2406304,city,1,13.25557,0,1,0,1.0,7544,False,False
17,2020-04-25,7,RN,Lajes Pintadas,2406809,city,2,42.02564,1,0,0,0.0,4759,False,False
17,2020-04-25,27,RN,Luís Gomes,2407005,city,1,9.88533,0,0,0,0.0,10116,False,False
17,2020-04-25,29,RN,Macaíba,2407104,city,15,18.56619,4,1,1,0.0667,80792,False,False
17,2020-04-25,2,RN,Montanhas,2407708,city,1,8.8881,0,0,0,0.0,11251,False,False
17,2020-04-25,29,RN,Monte Alegre,2407807,city,4,17.81658,0,0,0,0.0,22451,False,False
17,2020-04-25,36,RN,Mossoró,2408003,city,112,37.6625,1,10,1,0.0893,297378,False,False
17,2020-04-25,45,RN,Natal,2408102,city,397,44.90331,27,9,0,0.0227,884122,False,False
17,2020-04-25,13,RN,Nísia Floresta,2408201,city,5,18.11463,0,1,0,0.2,27602,False,False
17,2020-04-25,1,RN,Ouro Branco,2408508,city,1,20.78138,1,0,0,0.0,4812,False,False
17,2020-04-25,37,RN,Parnamirim,2403251,city,94,35.95072,1,1,0,0.0106,261469,False,False
17,2020-04-25,29,RN,Passa e Fica,2409100,city,1,7.53182,0,0,0,0.0,13277,False,False
17,2020-04-25,13,RN,Pau dos Ferros,2409407,city,3,9.87037,0,0,0,0.0,30394,False,False
17,2020-04-25,9,RN,Poço Branco,2410108,city,1,6.48803,0,0,0,0.0,15413,False,False
17,2020-04-25,15,RN,Santa Cruz,2411205,city,4,10.08217,0,0,0,0.0,39674,False,False
17,2020-04-25,23,RN,Santo Antônio,2411502,city,6,24.85913,0,0,0,0.0,24136,False,False
17,2020-04-25,29,RN,São Gonçalo do Amarante,2412005,city,42,41.01562,1,2,0,0.0476,102400,False,False
17,2020-04-25,29,RN,São José de Mipibu,2412203,city,8,18.22365,3,1,1,0.125,43899,False,False
17,2020-04-25,9,RN,São Miguel,2412500,city,2,8.50376,0,0,0,0.0,23519,False,False
17,2020-04-25,12,RN,São Miguel do Gostoso,2412559,city,1,9.72573,0,0,0,0.0,10282,False,False
17,2020-04-25,21,RN,São Pedro,2412708,city,1,16.74761,0,0,0,0.0,5971,False,False
17,2020-04-25,8,RN,São Rafael,2412807,city,3,36.57644,0,1,0,0.3333,8202,False,False
17,2020-04-25,10,RN,Serra de São Bento,2413300,city,1,17.35509,0,0,0,0.0,5762,False,False
17,2020-04-25,4,RN,Serra Negra do Norte,2413409,city,1,12.3793,0,0,0,0.0,8078,False,False
17,2020-04-25,21,RN,Taipu,2413904,city,1,8.14399,0,1,0,1.0,12279,False,False
17,2020-04-25,21,RN,Tenente Ananias,2414100,city,2,18.54256,0,2,0,1.0,10786,False,False
17,2020-04-25,29,RN,Tibau,2411056,city,2,48.70921,0,0,0,0.0,4106,False,False
17,2020-04-25,9,RN,Touros,2414407,city,1,3.00418,0,1,0,1.0,33287,False,False
17,2020-04-25,45,RN,,24,state,825,23.52537,44,44,4,0.0533,3506853,False,False
17,2020-04-24,12,RN,Acari,2400109,city,1,8.97989,0,0,0,0.0,11136,False,False
17,2020-04-24,28,RN,Açu,2400208,city,29,49.98535,4,1,0,0.0345,58017,False,False
17,2020-04-24,4,RN,Alexandria,2400505,city,1,7.3654,0,1,0,1.0,13577,False,False
17,2020-04-24,7,RN,Alto do Rodrigues,2400703,city,1,6.88279,0,0,0,0.0,14529,False,False
17,2020-04-24,26,RN,Apodi,2401008,city,7,19.52853,0,1,0,0.1429,35845,False,False
17,2020-04-24,20,RN,Areia Branca,2401107,city,4,14.40196,0,0,0,0.0,27774,False,False
17,2020-04-24,22,RN,Baía Formosa,2401404,city,1,10.78632,0,0,0,0.0,9271,False,False
17,2020-04-24,7,RN,Baraúna,2401453,city,0,,0,0,0,0.0,28374,False,False
17,2020-04-24,9,RN,Barcelona,2401503,city,1,25.01251,0,0,0,0.0,3998,False,False
17,2020-04-24,7,RN,Bento Fernandes,2401602,city,2,36.38348,0,0,0,0.0,5497,False,False
17,2020-04-24,28,RN,Caicó,2402006,city,1,1.47163,0,0,0,0.0,67952,False,False
17,2020-04-24,3,RN,Campo Redondo,2402105,city,1,8.91504,0,0,0,0.0,11217,False,False
17,2020-04-24,13,RN,Canguaretama,2402204,city,11,32.09243,0,3,0,0.2727,34276,False,False
17,2020-04-24,22,RN,Caraúbas,2402303,city,1,4.87972,0,0,0,0.0,20493,False,False
17,2020-04-24,3,RN,Carnaúba dos Dantas,2402402,city,1,12.22494,0,1,1,1.0,8180,False,False
17,2020-04-24,26,RN,Carnaubais,2402501,city,1,9.29454,0,0,0,0.0,10759,False,False
17,2020-04-24,24,RN,Ceará Mirim,2402600,city,10,13.606,0,1,0,0.1,73497,False,False
17,2020-04-24,13,RN,Cerro Corá,2402709,city,1,8.94534,0,1,0,1.0,11179,False,False
17,2020-04-24,11,RN,Coronel João Pessoa,2402907,city,1,20.35831,0,0,0,0.0,4912,False,False
17,2020-04-24,12,RN,Currais Novos,2403103,city,2,4.46568,0,0,0,0.0,44786,False,False
17,2020-04-24,14,RN,Encanto,2403301,city,4,70.94714,0,1,0,0.25,5638,False,False
17,2020-04-24,22,RN,Extremoz,2403608,city,9,31.48725,0,0,0,0.0,28583,False,False
17,2020-04-24,3,RN,Fernando Pedroza,2403756,city,1,32.74394,0,0,0,0.0,3054,False,False
17,2020-04-24,6,RN,Ielmo Marinho,2404606,city,1,7.26427,0,0,0,0.0,13766,False,False
17,2020-04-24,28,RN,Importados/Indefinidos,,city,8,,0,1,0,0.125,,False,False
17,2020-04-24,9,RN,Ipanguaçu,2404705,city,4,25.82144,2,1,0,0.25,15491,False,False
17,2020-04-24,8,RN,Jaçanã,2405009,city,2,21.89861,0,0,0,0.0,9133,False,False
17,2020-04-24,13,RN,Januário Cicco,2405306,city,0,,0,0,0,0.0,10181,False,False
17,2020-04-24,2,RN,João Câmara,2405801,city,1,2.86082,0,0,0,0.0,34955,False,False
17,2020-04-24,13,RN,Lagoa de Pedras,2406304,city,1,13.25557,0,1,0,1.0,7544,False,False
17,2020-04-24,6,RN,Lajes Pintadas,2406809,city,1,21.01282,0,0,0,0.0,4759,False,False
17,2020-04-24,26,RN,Luís Gomes,2407005,city,1,9.88533,0,0,0,0.0,10116,False,False
17,2020-04-24,28,RN,Macaíba,2407104,city,11,13.61521,1,0,0,0.0,80792,False,False
17,2020-04-24,1,RN,Montanhas,2407708,city,1,8.8881,1,0,0,0.0,11251,False,False
17,2020-04-24,28,RN,Monte Alegre,2407807,city,4,17.81658,0,0,0,0.0,22451,False,False
17,2020-04-24,35,RN,Mossoró,2408003,city,111,37.32623,1,9,0,0.0811,297378,False,False
17,2020-04-24,44,RN,Natal,2408102,city,370,41.84943,11,9,0,0.0243,884122,False,False
17,2020-04-24,12,RN,Nísia Floresta,2408201,city,5,18.11463,2,1,1,0.2,27602,False,False
17,2020-04-24,36,RN,Parnamirim,2403251,city,93,35.56827,1,1,0,0.0108,261469,False,False
17,2020-04-24,28,RN,Passa e Fica,2409100,city,1,7.53182,0,0,0,0.0,13277,False,False
17,2020-04-24,12,RN,Pau dos Ferros,2409407,city,3,9.87037,0,0,0,0.0,30394,False,False
17,2020-04-24,8,RN,Poço Branco,2410108,city,1,6.48803,0,0,0,0.0,15413,False,False
17,2020-04-24,14,RN,Santa Cruz,2411205,city,4,10.08217,1,0,0,0.0,39674,False,False
17,2020-04-24,22,RN,Santo Antônio,2411502,city,6,24.85913,0,0,0,0.0,24136,False,False
17,2020-04-24,28,RN,São Gonçalo do Amarante,2412005,city,41,40.03906,2,2,0,0.0488,102400,False,False
17,2020-04-24,28,RN,São José de Mipibu,2412203,city,5,11.38978,0,0,0,0.0,43899,False,False
17,2020-04-24,8,RN,São Miguel,2412500,city,2,8.50376,1,0,0,0.0,23519,False,False
17,2020-04-24,11,RN,São Miguel do Gostoso,2412559,city,1,9.72573,0,0,0,0.0,10282,False,False
17,2020-04-24,20,RN,São Pedro,2412708,city,1,16.74761,0,0,0,0.0,5971,False,False
17,2020-04-24,7,RN,São Rafael,2412807,city,3,36.57644,0,1,0,0.3333,8202,False,False
17,2020-04-24,9,RN,Serra de São Bento,2413300,city,1,17.35509,0,0,0,0.0,5762,False,False
17,2020-04-24,3,RN,Serra Negra do Norte,2413409,city,1,12.3793,0,0,0,0.0,8078,False,False
17,2020-04-24,20,RN,Taipu,2413904,city,1,8.14399,0,1,0,1.0,12279,False,False
17,2020-04-24,20,RN,Tenente Ananias,2414100,city,2,18.54256,0,2,0,1.0,10786,False,False
17,2020-04-24,28,RN,Tibau,2411056,city,2,48.70921,0,0,0,0.0,4106,False,False
17,2020-04-24,8,RN,Touros,2414407,city,1,3.00418,0,1,0,1.0,33287,False,False
17,2020-04-24,44,RN,,24,state,781,22.27068,27,40,2,0.0512,3506853,False,False
17,2020-04-23,11,RN,Acari,2400109,city,1,8.97989,0,0,0,0.0,11136,False,False
17,2020-04-23,27,RN,Açu,2400208,city,25,43.09082,1,1,0,0.04,58017,False,False
17,2020-04-23,3,RN,Alexandria,2400505,city,1,7.3654,0,1,1,1.0,13577,False,False
17,2020-04-23,6,RN,Alto do Rodrigues,2400703,city,1,6.88279,0,0,0,0.0,14529,False,False
17,2020-04-23,25,RN,Apodi,2401008,city,7,19.52853,0,1,0,0.1429,35845,False,False
17,2020-04-23,19,RN,Areia Branca,2401107,city,4,14.40196,0,0,0,0.0,27774,False,False
17,2020-04-23,21,RN,Baía Formosa,2401404,city,1,10.78632,0,0,0,0.0,9271,False,False
17,2020-04-23,6,RN,Baraúna,2401453,city,0,,0,0,0,0.0,28374,False,False
17,2020-04-23,8,RN,Barcelona,2401503,city,1,25.01251,0,0,0,0.0,3998,False,False
17,2020-04-23,6,RN,Bento Fernandes,2401602,city,2,36.38348,0,0,0,0.0,5497,False,False
17,2020-04-23,27,RN,Caicó,2402006,city,1,1.47163,0,0,0,0.0,67952,False,False
17,2020-04-23,2,RN,Campo Redondo,2402105,city,1,8.91504,0,0,0,0.0,11217,False,False
17,2020-04-23,12,RN,Canguaretama,2402204,city,11,32.09243,0,3,0,0.2727,34276,False,False
17,2020-04-23,21,RN,Caraúbas,2402303,city,1,4.87972,0,0,0,0.0,20493,False,False
17,2020-04-23,2,RN,Carnaúba dos Dantas,2402402,city,1,12.22494,0,0,0,0.0,8180,False,False
17,2020-04-23,25,RN,Carnaubais,2402501,city,1,9.29454,0,0,0,0.0,10759,False,False
17,2020-04-23,23,RN,Ceará Mirim,2402600,city,10,13.606,1,1,0,0.1,73497,False,False
17,2020-04-23,12,RN,Cerro Corá,2402709,city,1,8.94534,0,1,0,1.0,11179,False,False
17,2020-04-23,10,RN,Coronel João Pessoa,2402907,city,1,20.35831,0,0,0,0.0,4912,False,False
17,2020-04-23,11,RN,Currais Novos,2403103,city,2,4.46568,0,0,0,0.0,44786,False,False
